time	type	info
63625415099415.125	scanner	TR: 048/210
63625415099982.781	buttonbox	pressed: responseud
63625415101343.586	buttonbox	pressed: responseud
63625415101416.414	scanner	TR: 049/210
63625415103416.148	scanner	TR: 050/210
63625415103525.125	buttonbox	pressed: responseud
63625415104318.398	experiment	fixations correct: 4/4 (100%)
63625415105415.227	scanner	TR: 051/210
63625415106980.062	buttonbox	pressed: responselrud
63625415107415.453	scanner	TR: 052/210
63625415107586.328	experiment	feedback (y, 2/4)
63625415109418.352	scanner	TR: 053/210
63625415110229.734	info	autosave (547ms)
63625415111414.875	scanner	TR: 054/210
63625415113416.070	scanner	TR: 055/210
63625415115414.922	scanner	TR: 056/210
63625415117416.562	scanner	TR: 057/210
63625415117420.633	experiment	block 5 start
63625415119417.078	scanner	TR: 058/210
63625415121415.867	scanner	TR: 059/210
63625415123393.461	buttonbox	pressed: responseud
63625415123415.406	scanner	TR: 060/210
63625415125414.977	scanner	TR: 061/210
63625415125822.555	buttonbox	pressed: responseud
63625415126712.016	buttonbox	pressed: responseud
63625415127414.617	scanner	TR: 062/210
63625415129269.008	buttonbox	pressed: responseud
63625415129414.477	scanner	TR: 063/210
63625415129890.656	experiment	fixations correct: 4/4 (100%)
63625415131415.531	scanner	TR: 064/210
63625415132789.375	buttonbox	pressed: responselrud
63625415133414.367	scanner	TR: 065/210
63625415133580.312	experiment	feedback (y, 3/5)
63625415135415.336	scanner	TR: 066/210
63625415136223.641	info	autosave (535ms)
63625415137416.930	scanner	TR: 067/210
63625415139416.242	scanner	TR: 068/210
63625415141415.930	scanner	TR: 069/210
63625415143414.430	scanner	TR: 070/210
63625415143418.633	experiment	block 6 start
63625415145416.578	scanner	TR: 071/210
63625415147414.781	scanner	TR: 072/210
63625415149415.875	scanner	TR: 073/210
63625415150020.562	buttonbox	pressed: responseud
63625415151416.062	scanner	TR: 074/210
63625415152865.781	buttonbox	pressed: responseud
63625415153414.453	scanner	TR: 075/210
63625415155141.797	buttonbox	pressed: responseud
63625415155414.016	scanner	TR: 076/210
63625415155691.695	experiment	fixations correct: 3/3 (100%)
63625415157414.555	scanner	TR: 077/210
63625415158915.508	buttonbox	pressed: responselrud
63625415159415.297	scanner	TR: 078/210
63625415159573.047	experiment	feedback (y, 4/6)
63625415161417.188	scanner	TR: 079/210
63625415162211.953	info	autosave (537ms)
63625415163415.000	scanner	TR: 080/210
63625415165414.414	scanner	TR: 081/210
63625415167414.930	scanner	TR: 082/210
63625415169417.492	scanner	TR: 083/210
63625415169421.398	experiment	block 7 start
63625415171416.312	scanner	TR: 084/210
63625415173415.477	scanner	TR: 085/210
63625415175416.953	scanner	TR: 086/210
63625415175566.938	buttonbox	pressed: responseud
63625415177415.219	scanner	TR: 087/210
63625415178192.484	buttonbox	pressed: responseud
63625415179414.922	scanner	TR: 088/210
63625415180001.344	buttonbox	pressed: responseud
63625415181185.969	buttonbox	pressed: responseud
63625415181415.469	scanner	TR: 089/210
63625415181879.727	experiment	fixations correct: 4/4 (100%)
63625415183413.633	scanner	TR: 090/210
63625415184823.688	buttonbox	pressed: responselrud
63625415185415.836	scanner	TR: 091/210
63625415185583.602	experiment	feedback (y, 5/7)
63625415187417.414	scanner	TR: 092/210
63625415188247.297	info	autosave (541ms)
63625415189416.797	scanner	TR: 093/210
63625415191415.297	scanner	TR: 094/210
63625415193413.859	scanner	TR: 095/210
63625415195414.914	scanner	TR: 096/210
63625415195419.148	experiment	block 8 start
63625415197414.328	scanner	TR: 097/210
63625415199416.109	scanner	TR: 098/210
63625415201240.578	buttonbox	pressed: responseud
63625415201414.391	scanner	TR: 099/210
63625415203413.688	scanner	TR: 100/210
63625415203514.734	buttonbox	pressed: responseud
63625415205415.359	scanner	TR: 101/210
63625415206060.805	buttonbox	pressed: responseud
63625415207415.258	scanner	TR: 102/210
63625415208739.523	buttonbox	pressed: responseud
63625415209414.477	scanner	TR: 103/210
63625415209421.477	experiment	fixations correct: 4/4 (100%)
