time	type	info
63626904406678.500	scanner	TR: 053/210
63626904407449.414	info	autosave (579ms)
63626904408677.578	scanner	TR: 054/210
63626904410677.312	scanner	TR: 055/210
63626904412679.727	scanner	TR: 056/210
63626904414680.008	scanner	TR: 057/210
63626904414682.875	experiment	block 5 start
63626904416677.383	scanner	TR: 058/210
63626904418678.930	scanner	TR: 059/210
63626904420678.781	scanner	TR: 060/210
63626904421724.742	buttonbox	pressed: responseud
63626904422678.039	scanner	TR: 061/210
63626904423748.602	buttonbox	pressed: responseud
63626904424678.891	scanner	TR: 062/210
63626904426678.805	scanner	TR: 063/210
63626904427078.445	buttonbox	pressed: responseud
63626904427295.484	experiment	fixations correct: 3/3 (100%)
63626904428677.102	scanner	TR: 064/210
63626904430190.672	buttonbox	pressed: responselrud
63626904430677.078	scanner	TR: 065/210
63626904430817.211	experiment	feedback (n, 4/5)
63626904432677.508	scanner	TR: 066/210
63626904433417.797	info	autosave (559ms)
63626904434677.805	scanner	TR: 067/210
63626904436679.703	scanner	TR: 068/210
63626904438678.281	scanner	TR: 069/210
63626904440677.852	scanner	TR: 070/210
63626904440686.312	experiment	block 6 start
63626904442678.492	scanner	TR: 071/210
63626904444677.156	scanner	TR: 072/210
63626904446678.312	scanner	TR: 073/210
63626904447796.398	buttonbox	pressed: responseud
63626904448677.375	scanner	TR: 074/210
63626904450051.086	buttonbox	pressed: responseud
63626904450677.883	scanner	TR: 075/210
63626904452677.961	scanner	TR: 076/210
63626904452873.906	buttonbox	pressed: responseud
63626904453276.781	experiment	fixations correct: 3/3 (100%)
63626904454678.656	scanner	TR: 077/210
63626904456659.281	buttonbox	pressed: responselrud
63626904456677.812	scanner	TR: 078/210
63626904456826.656	experiment	feedback (n, 4/6)
63626904458677.539	scanner	TR: 079/210
63626904459420.031	info	autosave (539ms)
63626904460676.750	scanner	TR: 080/210
63626904462677.273	scanner	TR: 081/210
63626904464678.305	scanner	TR: 082/210
63626904466676.367	scanner	TR: 083/210
63626904466683.734	experiment	block 7 start
63626904468680.188	scanner	TR: 084/210
63626904470677.000	scanner	TR: 085/210
63626904472677.852	scanner	TR: 086/210
63626904474381.273	buttonbox	pressed: responseud
63626904474678.062	scanner	TR: 087/210
63626904476676.797	scanner	TR: 088/210
63626904477025.758	buttonbox	pressed: responseud
63626904478660.703	buttonbox	pressed: responseud
63626904478676.406	scanner	TR: 089/210
63626904478812.844	experiment	fixations correct: 3/3 (100%)
63626904480676.523	scanner	TR: 090/210
63626904482288.750	buttonbox	pressed: responselrud
63626904482678.531	scanner	TR: 091/210
63626904482837.250	experiment	feedback (y, 5/7)
63626904484677.836	scanner	TR: 092/210
63626904485464.906	info	autosave (534ms)
63626904486676.391	scanner	TR: 093/210
63626904488678.211	scanner	TR: 094/210
63626904490676.766	scanner	TR: 095/210
63626904492678.391	scanner	TR: 096/210
63626904492681.891	experiment	block 8 start
63626904494678.359	scanner	TR: 097/210
63626904496679.531	scanner	TR: 098/210
63626904498677.664	scanner	TR: 099/210
63626904500334.672	buttonbox	pressed: responseud
63626904500676.266	scanner	TR: 100/210
63626904502546.445	buttonbox	pressed: responseud
63626904502678.094	scanner	TR: 101/210
63626904504471.453	buttonbox	pressed: responseud
63626904504678.359	scanner	TR: 102/210
63626904504962.469	experiment	fixations correct: 3/3 (100%)
63626904506678.633	scanner	TR: 103/210
63626904508382.422	buttonbox	pressed: responselrud
63626904508677.320	scanner	TR: 104/210
63626904508830.453	experiment	feedback (n, 5/8)
63626904510679.195	scanner	TR: 105/210
63626904511442.312	info	autosave (512ms)
63626904512679.812	scanner	TR: 106/210
63626904514676.961	scanner	TR: 107/210
63626904516676.281	scanner	TR: 108/210
63626904518678.242	scanner	TR: 109/210
63626904518681.703	experiment	block 9 start
63626904520679.414	scanner	TR: 110/210
63626904522678.469	scanner	TR: 111/210
63626904524676.391	scanner	TR: 112/210
63626904525835.445	buttonbox	pressed: responseud
63626904526676.258	scanner	TR: 113/210
63626904528516.289	buttonbox	pressed: responseud
63626904528678.352	scanner	TR: 114/210
63626904530676.742	scanner	TR: 115/210
63626904531038.781	buttonbox	pressed: responseud
63626904532235.445	buttonbox	pressed: responseud
63626904532666.461	experiment	fixations correct: 3/4 (75%)
63626904532676.711	scanner	TR: 116/210
63626904534028.555	buttonbox	pressed: responselrud
63626904534677.422	scanner	TR: 117/210
63626904534840.352	experiment	feedback (y, 6/9)
63626904536678.148	scanner	TR: 118/210
63626904537445.461	info	autosave (525ms)
63626904538679.656	scanner	TR: 119/210
63626904540676.336	scanner	TR: 120/210
63626904542679.086	scanner	TR: 121/210
63626904544679.758	scanner	TR: 122/210
63626904544683.273	experiment	block 10 start
63626904546675.875	scanner	TR: 123/210
63626904548678.742	scanner	TR: 124/210
63626904550676.688	scanner	TR: 125/210
63626904552156.016	buttonbox	pressed: responseud
63626904552676.406	scanner	TR: 126/210
63626904553822.367	buttonbox	pressed: responseud
63626904554677.930	scanner	TR: 127/210
63626904555542.422	buttonbox	pressed: responseud
63626904556677.422	scanner	TR: 128/210
63626904557814.883	buttonbox	pressed: responseud
63626904557954.500	experiment	fixations correct: 4/4 (100%)
63626904558678.203	scanner	TR: 129/210
