118, 63626906433936.633;
119, 63626906435937.672;
120, 63626906437938.227;
121, 63626906439937.125;
122, 63626906441935.742;
123, 63626906443935.883;
124, 63626906445936.016;
125, 63626906447937.039;
126, 63626906449937.289;
127, 63626906451936.859;
128, 63626906453936.078;
129, 63626906455936.688;
130, 63626906457937.008;
131, 63626906459936.977;
132, 63626906461935.289;
133, 63626906463937.352;
134, 63626906465936.594;
135, 63626906467935.102;
136, 63626906469937.156;
137, 63626906471935.984;
138, 63626906473935.500;
139, 63626906475936.562;
140, 63626906477935.484;
141, 63626906479935.133;
142, 63626906481938.039;
143, 63626906483936.031;
144, 63626906485934.633;
145, 63626906487938.125;
146, 63626906489935.414;
147, 63626906491938.031;
148, 63626906493935.641;
149, 63626906495935.570;
150, 63626906497935.641;
151, 63626906499936.766;
152, 63626906501936.828;
153, 63626906503935.102;
154, 63626906505935.539;
155, 63626906507935.289;
156, 63626906509935.164;
157, 63626906511936.133;
158, 63626906513936.719;
159, 63626906515936.062;
160, 63626906517934.961;
161, 63626906519934.750;
162, 63626906521937.289;
163, 63626906523934.695;
164, 63626906525936.156;
165, 63626906527935.523;
166, 63626906529934.922;
167, 63626906531935.234;
168, 63626906533935.836;
169, 63626906535934.555;
170, 63626906537936.641;
171, 63626906539934.680;
172, 63626906541937.148;
173, 63626906543936.961;
174, 63626906545934.602;
175, 63626906547936.727;
176, 63626906549937.555;
177, 63626906551935.789;
178, 63626906553934.188;
179, 63626906555934.391;
180, 63626906557936.242;
181, 63626906559935.742;
182, 63626906561934.602;
183, 63626906563935.438;
184, 63626906565936.555;
185, 63626906567935.688;
186, 63626906569937.609;
187, 63626906571936.227;
188, 63626906573934.602;
189, 63626906575935.117;
190, 63626906577935.977;
191, 63626906579935.617;
192, 63626906581934.766;
193, 63626906583935.781;
194, 63626906585936.414;
195, 63626906587934.383;
196, 63626906589937.086;
197, 63626906591936.289;
198, 63626906593935.039;
199, 63626906595935.016;
200, 63626906597935.805;
201, 63626906599936.383;
202, 63626906601934.594;
203, 63626906603935.758;
204, 63626906605935.625;
205, 63626906607936.258;
206, 63626906609935.453;
207, 63626906611934.195;
208, 63626906613934.078;
209, 63626906615936.469;
210, 63626906617937.453;
1, 63626906665387.836;
2, 63626906667389.297;
3, 63626906669390.133;
4, 63626906671387.961;
5, 63626906673389.430;
6, 63626906675389.953;
7, 63626906677387.531;
8, 63626906679388.000;
9, 63626906681389.688;
10, 63626906683389.500;
11, 63626906685389.141;
12, 63626906687389.125;
13, 63626906689388.500;
14, 63626906691387.703;
15, 63626906693388.570;
16, 63626906695390.016;
17, 63626906697388.148;
18, 63626906699387.430;
19, 63626906701389.391;
20, 63626906703387.812;
21, 63626906705390.180;
22, 63626906707387.938;
23, 63626906709387.344;
24, 63626906711387.797;
25, 63626906713387.242;
26, 63626906715386.969;
27, 63626906717389.891;
28, 63626906719390.352;
29, 63626906721389.250;
30, 63626906723387.719;
31, 63626906725387.836;
32, 63626906727389.859;
33, 63626906729388.000;
34, 63626906731388.773;
35, 63626906733388.992;
36, 63626906735387.570;
37, 63626906737387.938;
38, 63626906739390.102;
39, 63626906741389.016;
40, 63626906743389.500;
41, 63626906745386.977;
42, 63626906747390.359;
43, 63626906749388.367;
44, 63626906751390.500;
45, 63626906753390.344;
46, 63626906755387.797;
47, 63626906757387.109;
48, 63626906759387.289;
49, 63626906761389.102;
50, 63626906763387.242;
51, 63626906766841.312;
52, 63626906767387.250;
53, 63626906769387.391;
54, 63626906772008.734;
55, 63626906773388.547;
56, 63626906775389.789;
57, 63626906777387.141;
58, 63626906779387.523;
59, 63626906781389.445;
60, 63626906783387.453;
61, 63626906785387.320;
62, 63626906787387.922;
63, 63626906789390.117;
64, 63626906791387.625;
65, 63626906793388.070;
66, 63626906795389.445;
67, 63626906797389.797;
68, 63626906799389.633;
69, 63626906801389.719;
70, 63626906803389.508;
71, 63626906805387.102;
72, 63626906807388.000;
73, 63626906809387.266;
74, 63626906811388.242;
75, 63626906813388.328;
76, 63626906815388.359;
77, 63626906817389.758;
78, 63626906819388.695;
79, 63626906821389.922;
80, 63626906823387.227;
81, 63626906825389.242;
82, 63626906827390.570;
83, 63626906829389.125;
84, 63626906831390.414;
85, 63626906833386.805;
86, 63626906835387.453;
87, 63626906837387.055;
88, 63626906839387.055;
89, 63626906841388.656;
90, 63626906843386.461;
91, 63626906845386.289;
92, 63626906847386.367;
93, 63626906849387.188;
94, 63626906851389.547;
95, 63626906853389.391;
96, 63626906855389.016;
97, 63626906857386.469;
98, 63626906859389.055;
99, 63626906861388.492;
100, 63626906863387.289;
101, 63626906865386.859;
102, 63626906867386.859;
103, 63626906869387.516;
104, 63626906871387.547;
105, 63626906873387.555;
106, 63626906875388.094;
107, 63626906877386.617;
108, 63626906879387.328;
109, 63626906881388.547;
110, 63626906883386.367;
111, 63626906885386.172;
112, 63626906887386.547;
113, 63626906889388.422;
114, 63626906891386.562;
115, 63626906893387.094;
116, 63626906895387.656;
117, 63626906897388.484;
118, 63626906899388.000;
119, 63626906901386.070;
120, 63626906903389.117;
121, 63626906905387.320;
122, 63626906907386.469;
123, 63626906909389.492;
124, 63626906911386.016;
125, 63626906913386.805;
126, 63626906915387.188;
127, 63626906917386.977;
128, 63626906919387.055;
129, 63626906921387.297;
130, 63626906923387.453;
131, 63626906925388.984;
132, 63626906927389.297;
133, 63626906929387.164;
134, 63626906931388.086;
135, 63626906933386.086;
136, 63626906935386.375;
137, 63626906937388.344;
138, 63626906939387.070;
139, 63626906941387.555;
140, 63626906943386.039;
141, 63626906945386.711;
142, 63626906947387.867;
143, 63626906949387.102;
144, 63626906951387.414;
145, 63626906953388.039;
146, 63626906955387.625;
147, 63626906957386.500;
148, 63626906959385.883;
149, 63626906961386.203;
150, 63626906963385.883;
151, 63626906965386.688;
152, 63626906967387.367;
153, 63626906969387.133;
154, 63626906971386.266;
155, 63626906973387.445;
156, 63626906975386.992;
157, 63626906977385.938;
158, 63626906979386.594;
159, 63626906981386.055;
160, 63626906983386.172;
161, 63626906985385.938;
162, 63626906987385.945;
163, 63626906989385.844;
164, 63626906991386.555;
165, 63626906993387.016;
166, 63626906995387.703;
167, 63626906997387.555;
168, 63626906999387.953;
169, 63626907001385.500;
170, 63626907003386.172;
171, 63626907005386.945;
172, 63626907007388.102;
173, 63626907009386.977;
174, 63626907011387.852;
175, 63626907013385.438;
176, 63626907015385.688;
177, 63626907017388.133;
178, 63626907019386.125;
179, 63626907021387.469;
180, 63626907023387.406;
181, 63626907025386.484;
182, 63626907027388.641;
183, 63626907029386.117;
184, 63626907031385.891;
185, 63626907033387.406;
186, 63626907035388.984;
187, 63626907037385.375;
188, 63626907039385.992;
189, 63626907041387.070;
190, 63626907043387.070;
191, 63626907045386.984;
192, 63626907047385.359;
193, 63626907049385.531;
194, 63626907051385.000;
195, 63626907053385.484;
196, 63626907055386.328;
197, 63626907057385.617;
198, 63626907059385.703;
199, 63626907061386.719;
200, 63626907063385.625;
201, 63626907065387.625;
202, 63626907067387.766;
203, 63626907069386.852;
204, 63626907071385.742;
205, 63626907073385.367;
206, 63626907075385.445;
207, 63626907077387.305;
208, 63626907079386.578;
209, 63626907081387.211;
210, 63626907083387.734;
1, 63626907139622.984;
2, 63626907141625.727;
3, 63626907143623.922;
4, 63626907145623.242;
5, 63626907147623.234;
6, 63626907149623.656;
7, 63626907151623.148;
8, 63626907153622.383;
9, 63626907155623.523;
10, 63626907157625.211;
11, 63626907159623.617;
12, 63626907161623.531;
13, 63626907163622.852;
14, 63626907165623.234;
15, 63626907167622.773;
16, 63626907169624.602;
17, 63626907171622.570;
18, 63626907173625.883;
19, 63626907175625.516;
20, 63626907177623.211;
21, 63626907179623.281;
22, 63626907181623.430;
23, 63626907183622.969;
24, 63626907185623.953;
25, 63626907187622.211;
26, 63626907189622.445;
27, 63626907191625.609;
28, 63626907193622.102;
29, 63626907195623.492;
30, 63626907197622.148;
31, 63626907199625.328;
32, 63626907201623.203;
33, 63626907203622.656;
34, 63626907205622.031;
35, 63626907207623.031;
36, 63626907209622.602;
37, 63626907211622.375;
38, 63626907213622.125;
39, 63626907215621.977;
40, 63626907217622.320;
41, 63626907219622.852;
42, 63626907221622.852;
43, 63626907223621.922;
44, 63626907225623.477;
45, 63626907227624.938;
46, 63626907229623.328;
47, 63626907231622.188;
48, 63626907233622.781;
49, 63626907235623.180;
50, 63626907237623.727;
51, 63626907239623.891;
52, 63626907241623.062;
53, 63626907243622.016;
54, 63626907245625.133;
55, 63626907247623.266;
56, 63626907249625.375;
57, 63626907251621.672;
58, 63626907253621.586;
59, 63626907255622.141;
60, 63626907257623.398;
61, 63626907259624.711;
62, 63626907261624.031;
63, 63626907263644.492;
64, 63626907265621.922;
65, 63626907267623.023;
66, 63626907269622.242;
67, 63626907271622.219;
68, 63626907273621.844;
69, 63626907275623.484;
70, 63626907277624.023;
71, 63626907279621.992;
72, 63626907281622.094;
73, 63626907283623.086;
74, 63626907285622.422;
75, 63626907287622.680;
76, 63626907289623.133;
77, 63626907291623.812;
78, 63626907293623.242;
79, 63626907295623.930;
80, 63626907297623.578;
81, 63626907299621.883;
82, 63626907301621.336;
83, 63626907303624.148;
84, 63626907305621.656;
85, 63626907307623.938;
86, 63626907309623.297;
87, 63626907311621.617;
88, 63626907313621.344;
89, 63626907315621.617;
90, 63626907317623.328;
91, 63626907319622.891;
92, 63626907321623.516;
93, 63626907323624.188;
94, 63626907325622.164;
95, 63626907327623.227;
96, 63626907329622.555;
97, 63626907331621.680;
98, 63626907333621.609;
99, 63626907335622.250;
100, 63626907337622.508;
101, 63626907339622.773;
102, 63626907341621.703;
103, 63626907343623.609;
104, 63626907345623.523;
105, 63626907347622.312;
106, 63626907349621.773;
107, 63626907351621.750;
108, 63626907353623.016;
109, 63626907355621.344;
110, 63626907357624.141;
111, 63626907359623.711;
112, 63626907361623.414;
113, 63626907363621.539;
114, 63626907365621.375;
115, 63626907367623.047;
116, 63626907369621.984;
117, 63626907371622.047;
118, 63626907373623.422;
119, 63626907375621.992;
120, 63626907377621.859;
121, 63626907379623.961;
122, 63626907381623.914;
123, 63626907383621.523;
124, 63626907385624.023;
125, 63626907387622.211;
126, 63626907389623.375;
127, 63626907391622.875;
128, 63626907393621.984;
129, 63626907395623.805;
130, 63626907397622.078;
131, 63626907399624.102;
132, 63626907401624.211;
133, 63626907403623.109;
134, 63626907405621.984;
135, 63626907407621.172;
136, 63626907409624.133;
137, 63626907411623.094;
138, 63626907413621.797;
139, 63626907415622.734;
140, 63626907417622.203;
141, 63626907419621.039;
142, 63626907421621.172;
143, 63626907423622.539;
144, 63626907425621.703;
145, 63626907427623.422;
146, 63626907429621.633;
147, 63626907431623.719;
148, 63626907433620.695;
149, 63626907435623.539;
150, 63626907437623.148;
151, 63626907439621.492;
152, 63626907441623.031;
153, 63626907443620.703;
154, 63626907445623.078;
155, 63626907447623.625;
156, 63626907449621.453;
157, 63626907451621.945;
158, 63626907453621.336;
159, 63626907455621.719;
160, 63626907457623.922;
161, 63626907459622.039;
162, 63626907461623.461;
163, 63626907463622.125;
164, 63626907465621.000;
165, 63626907467620.750;
166, 63626907469622.141;
167, 63626907471620.906;
168, 63626907473623.766;
169, 63626907475620.883;
170, 63626907477622.102;
171, 63626907479620.375;
172, 63626907481620.664;
173, 63626907483620.633;
174, 63626907485623.797;
175, 63626907487622.891;
176, 63626907489621.141;
177, 63626907491620.922;
178, 63626907493621.570;
179, 63626907495621.531;
180, 63626907497623.172;
181, 63626907499623.328;
182, 63626907501621.266;
183, 63626907503622.891;
184, 63626907505623.227;
185, 63626907507620.617;
186, 63626907509621.109;
187, 63626907511620.250;
188, 63626907513621.555;
189, 63626907515620.625;
190, 63626907517621.461;
191, 63626907519620.609;
192, 63626907521622.492;
193, 63626907523622.617;
194, 63626907525621.391;
195, 63626907527620.953;
196, 63626907529620.406;
197, 63626907531623.086;
198, 63626907533623.859;
199, 63626907535620.375;
200, 63626907537620.156;
201, 63626907539623.477;
202, 63626907541620.438;
203, 63626907543620.445;
204, 63626907545621.750;
205, 63626907547620.195;
206, 63626907549620.492;
207, 63626907551622.336;
208, 63626907553621.570;
209, 63626907555622.469;
210, 63626907557619.906;
1, 63626907609293.414;
2, 63626907612241.938;
3, 63626907613295.922;
4, 63626907615294.148;
5, 63626907617294.266;
6, 63626907619295.680;
7, 63626907621295.180;
8, 63626907623293.867;
9, 63626907625293.484;
10, 63626907627293.641;
11, 63626907629294.805;
12, 63626907631295.688;
13, 63626907633293.305;
14, 63626907635295.828;
15, 63626907637295.836;
16, 63626907639294.117;
17, 63626907641294.102;
18, 63626907643295.836;
19, 63626907645293.891;
20, 63626907647295.688;
21, 63626907649295.719;
22, 63626907651295.070;
23, 63626907653293.758;
24, 63626907655295.266;
25, 63626907657295.727;
26, 63626907659293.594;
27, 63626907661296.188;
28, 63626907663293.945;
29, 63626907665295.945;
30, 63626907667295.211;
31, 63626907669293.719;
32, 63626907671295.328;
33, 63626907673295.984;
34, 63626907675295.641;
35, 63626907677293.227;
36, 63626907679293.320;
37, 63626907681294.516;
38, 63626907683293.188;
39, 63626907685294.484;
40, 63626907687296.188;
41, 63626907689295.500;
42, 63626907691293.922;
43, 63626907693295.180;
44, 63626907695295.391;
45, 63626907697295.352;
46, 63626907699294.289;
47, 63626907701294.992;
48, 63626907703293.133;
49, 63626907705293.156;
50, 63626907707294.789;
51, 63626907709294.484;
52, 63626907711293.438;
53, 63626907713293.719;
54, 63626907715293.414;
55, 63626907717293.375;
56, 63626907719295.102;
57, 63626907721295.344;
58, 63626907723293.305;
59, 63626907725295.281;
60, 63626907727292.602;
61, 63626907729293.180;
62, 63626907731294.000;
63, 63626907733295.203;
64, 63626907735293.164;
65, 63626907737293.578;
66, 63626907739293.117;
67, 63626907741295.555;
68, 63626907743296.086;
69, 63626907745293.883;
70, 63626907747292.539;
71, 63626907749293.477;
72, 63626907751294.977;
73, 63626907753294.422;
74, 63626907755292.383;
75, 63626907757292.969;
76, 63626907759293.031;
77, 63626907761294.000;
78, 63626907763293.406;
79, 63626907765292.383;
80, 63626907768515.203;
81, 63626907769293.273;
82, 63626907771295.125;
83, 63626907773295.180;
84, 63626907775293.172;
85, 63626907777294.125;
86, 63626907779294.602;
87, 63626907781292.773;
88, 63626907783293.383;
89, 63626907785293.109;
90, 63626907787292.383;
91, 63626907789293.969;
92, 63626907791293.195;
93, 63626907793293.625;
94, 63626907795294.023;
95, 63626907797295.648;
96, 63626907799293.695;
97, 63626907801294.008;
98, 63626907803294.086;
99, 63626907805292.633;
100, 63626907807292.641;
101, 63626907809292.148;
102, 63626907811293.367;
103, 63626907813293.469;
104, 63626907815292.438;
105, 63626907817295.172;
106, 63626907819295.062;
107, 63626907821294.578;
108, 63626907823293.727;
109, 63626907825295.070;
110, 63626907827293.367;
111, 63626907829294.984;
112, 63626907831293.164;
113, 63626907833292.805;
114, 63626907835292.391;
115, 63626907837294.805;
116, 63626907839293.312;
117, 63626907841292.430;
118, 63626907843292.945;
119, 63626907845675.227;
120, 63626907847293.406;
121, 63626907849292.117;
122, 63626907851294.023;
123, 63626907853294.188;
124, 63626907855292.766;
125, 63626907857293.188;
126, 63626907859295.055;
127, 63626907861292.758;
128, 63626907863292.844;
129, 63626907865294.203;
130, 63626907867293.414;
131, 63626907869294.531;
132, 63626907871292.078;
133, 63626907873295.211;
134, 63626907875292.758;
135, 63626907877294.445;
136, 63626907879295.344;
137, 63626907881292.320;
138, 63626907883292.961;
139, 63626907885292.844;
140, 63626907887292.266;
141, 63626907889292.656;
142, 63626907891294.203;
143, 63626907893291.805;
144, 63626907895293.359;
145, 63626907897293.227;
146, 63626907899295.242;
147, 63626907901292.117;
148, 63626907903293.180;
149, 63626907905293.258;
150, 63626907907293.734;
151, 63626907909292.773;
152, 63626907911291.938;
153, 63626907913291.898;
154, 63626907915291.734;
155, 63626907917293.953;
156, 63626907919293.734;
157, 63626907921293.570;
158, 63626907923293.953;
159, 63626907925293.672;
160, 63626907927292.062;
161, 63626907929292.547;
162, 63626907931292.180;
163, 63626907933292.023;
164, 63626907935293.195;
165, 63626907937293.211;
166, 63626907939292.961;
167, 63626907941292.656;
168, 63626907943293.742;
169, 63626907945292.562;
170, 63626907947292.016;
171, 63626907949293.320;
172, 63626907951295.672;
173, 63626907953291.320;
174, 63626907955294.117;
175, 63626907957294.117;
176, 63626907959293.141;
177, 63626907961292.773;
178, 63626907963291.258;
179, 63626907965293.500;
180, 63626907967293.641;
181, 63626907969292.000;
182, 63626907971291.914;
183, 63626907973294.055;
184, 63626907975354.273;
185, 63626907977294.656;
186, 63626907979294.609;
187, 63626907981293.109;
188, 63626907983294.078;
189, 63626907985293.430;
190, 63626907987291.477;
191, 63626907989292.961;
192, 63626907991291.422;
193, 63626907993291.047;
194, 63626907995293.727;
195, 63626907997291.578;
196, 63626907999293.688;
197, 63626908001292.312;
198, 63626908003293.773;
199, 63626908005294.109;
200, 63626908007293.148;
201, 63626908009292.539;
202, 63626908011292.109;
203, 63626908013291.039;
204, 63626908015292.320;
205, 63626908017292.742;
206, 63626908019293.250;
207, 63626908021291.734;
208, 63626908023290.992;
209, 63626908025293.461;
210, 63626908027292.031;
1, 63626908075103.430;
2, 63626908077103.570;
3, 63626908079106.234;
4, 63626908081103.555;
5, 63626908083105.273;
6, 63626908085104.711;
7, 63626908087105.703;
8, 63626908089103.289;
9, 63626908091104.445;
10, 63626908093102.641;
11, 63626908095102.484;
12, 63626908097104.055;
13, 63626908099103.664;
14, 63626908101103.438;
15, 63626908103105.250;
16, 63626908105102.578;
17, 63626908107105.359;
18, 63626908109104.344;
19, 63626908111105.148;
20, 63626908113103.922;
21, 63626908115103.320;
22, 63626908117104.508;
23, 63626908119103.172;
24, 63626908121103.109;
25, 63626908123103.109;
26, 63626908125103.047;
27, 63626908127103.305;
28, 63626908129105.266;
29, 63626908131103.555;
30, 63626908133105.172;
31, 63626908135102.531;
32, 63626908137102.414;
33, 63626908139102.594;
34, 63626908141102.367;
35, 63626908143103.320;
36, 63626908145104.594;
37, 63626908147102.773;
38, 63626908149102.578;
39, 63626908151102.117;
40, 63626908153103.656;
41, 63626908155105.445;
42, 63626908157103.133;
43, 63626908159103.359;
44, 63626908161102.125;
45, 63626908163103.797;
46, 63626908165104.062;
47, 63626908167103.344;
48, 63626908169103.273;
49, 63626908171102.594;
50, 63626908173103.281;
51, 63626908175103.172;
52, 63626908177103.055;
53, 63626908179103.250;
54, 63626908181105.094;
55, 63626908183102.133;
56, 63626908185104.078;
57, 63626908187104.125;
58, 63626908189105.055;
59, 63626908191101.734;
60, 63626908193103.453;
61, 63626908195103.117;
62, 63626908197103.477;
63, 63626908199101.547;
64, 63626908201104.133;
65, 63626908203102.039;
66, 63626908205104.508;
67, 63626908207104.328;
68, 63626908209104.062;
69, 63626908211103.438;
70, 63626908213101.703;
71, 63626908215103.422;
72, 63626908217103.961;
73, 63626908219104.062;
74, 63626908221101.727;
75, 63626908223103.055;
76, 63626908225103.500;
77, 63626908227104.234;
78, 63626908229101.547;
79, 63626908231103.445;
80, 63626908233104.445;
81, 63626908235103.336;
82, 63626908237103.078;
83, 63626908239103.594;
84, 63626908241103.461;
85, 63626908243103.766;
86, 63626908245101.961;
87, 63626908247102.445;
88, 63626908249102.922;
89, 63626908251101.688;
90, 63626908253102.250;
91, 63626908255102.477;
92, 63626908257102.531;
93, 63626908259104.297;
94, 63626908261101.797;
95, 63626908263102.336;
96, 63626908265103.398;
97, 63626908267101.891;
98, 63626908269101.555;
99, 63626908271101.742;
100, 63626908273101.859;
101, 63626908275103.266;
102, 63626908277102.336;
103, 63626908279101.430;
104, 63626908281101.531;
105, 63626908283102.789;
106, 63626908285103.656;
107, 63626908287101.234;
108, 63626908289102.273;
109, 63626908291103.000;
110, 63626908293101.656;
111, 63626908295103.984;
112, 63626908297102.609;
113, 63626908299101.633;
114, 63626908301102.453;
115, 63626908303102.742;
116, 63626908305104.281;
117, 63626908307101.102;
118, 63626908309101.578;
119, 63626908311103.727;
120, 63626908313102.000;
121, 63626908315103.578;
122, 63626908317102.602;
123, 63626908319102.086;
124, 63626908321101.102;
125, 63626908323101.312;
126, 63626908325101.414;
127, 63626908327101.852;
128, 63626908329102.781;
129, 63626908331101.102;
130, 63626908333101.992;
131, 63626908335101.250;
132, 63626908337102.094;
133, 63626908339102.414;
134, 63626908341103.062;
135, 63626908343101.789;
136, 63626908345100.516;
137, 63626908347100.836;
138, 63626908349101.961;
139, 63626908351102.039;
140, 63626908353101.234;
141, 63626908355101.586;
142, 63626908357102.164;
143, 63626908359100.844;
144, 63626908361100.945;
145, 63626908363100.992;
146, 63626908365103.695;
147, 63626908367102.922;
148, 63626908369100.789;
149, 63626908371101.078;
150, 63626908373101.023;
151, 63626908375102.453;
152, 63626908377101.594;
153, 63626908379100.992;
154, 63626908381102.453;
155, 63626908383101.609;
156, 63626908385102.172;
157, 63626908387102.250;
158, 63626908389101.227;
159, 63626908391100.953;
160, 63626908393102.211;
161, 63626908395102.484;
162, 63626908397101.836;
163, 63626908399101.422;
164, 63626908401100.766;
165, 63626908403102.500;
166, 63626908405102.242;
167, 63626908407103.602;
168, 63626908409100.664;
169, 63626908411101.359;
170, 63626908413102.023;
171, 63626908415102.117;
172, 63626908417100.641;
173, 63626908419102.219;
174, 63626908421102.461;
175, 63626908423101.172;
176, 63626908425102.359;
177, 63626908427100.680;
178, 63626908429101.117;
179, 63626908431101.156;
180, 63626908433100.375;
181, 63626908435102.594;
182, 63626908437101.078;
183, 63626908439102.508;
184, 63626908441225.930;
185, 63626908443103.344;
186, 63626908445102.812;
187, 63626908447100.797;
188, 63626908449099.977;
189, 63626908451102.078;
190, 63626908453101.273;
191, 63626908455100.023;
192, 63626908457100.375;
193, 63626908459100.609;
194, 63626908461102.055;
195, 63626908463102.070;
196, 63626908465100.953;
198, 63626908470157.680;
199, 63626908471102.500;
200, 63626908473101.992;
201, 63626908475102.016;
202, 63626908477100.969;
203, 63626908479100.500;
204, 63626908481100.570;
205, 63626908483100.320;
206, 63626908485102.633;
207, 63626908487101.148;
208, 63626908489100.594;
209, 63626908491101.711;
210, 63626908493102.625;
1, 63626908544837.531;
2, 63626908546839.070;
3, 63626908548839.945;
4, 63626908550838.172;
5, 63626908552839.789;
6, 63626908554839.406;
7, 63626908556838.883;
8, 63626908558838.297;
9, 63626908560838.719;
10, 63626908562838.039;
11, 63626908564838.578;
12, 63626908566838.266;
13, 63626908568837.422;
14, 63626908570837.922;
15, 63626908572838.680;
16, 63626908574838.383;
17, 63626908576839.234;
18, 63626908578840.359;
19, 63626908580839.078;
20, 63626908582838.117;
21, 63626908584838.492;
22, 63626908586838.812;
23, 63626908588837.492;
24, 63626908590838.883;
25, 63626908592839.344;
26, 63626908594837.430;
27, 63626908596839.195;
28, 63626908598837.961;
29, 63626908600838.188;
30, 63626908602838.445;
31, 63626908604838.242;
32, 63626908606839.297;
33, 63626908608839.641;
34, 63626908610837.391;
35, 63626908612837.508;
36, 63626908614838.898;
37, 63626908616839.047;
38, 63626908618837.289;
39, 63626908620838.258;
40, 63626908622837.930;
41, 63626908624838.039;
42, 63626908626839.961;
43, 63626908628837.648;
44, 63626908630837.727;
45, 63626908632837.227;
46, 63626908634839.445;
47, 63626908636838.773;
48, 63626908638837.281;
49, 63626908640837.492;
50, 63626908642836.570;
51, 63626908644839.039;
52, 63626908646837.609;
53, 63626908648840.023;
54, 63626908650839.211;
55, 63626908652838.164;
56, 63626908654837.102;
57, 63626908656838.492;
58, 63626908658836.898;
59, 63626908660837.758;
60, 63626908662839.922;
61, 63626908664837.477;
62, 63626908666838.188;
63, 63626908668837.227;
64, 63626908670837.391;
65, 63626908672837.055;
66, 63626908674838.289;
67, 63626908676836.789;
68, 63626908678838.148;
69, 63626908680838.953;
70, 63626908682838.898;
71, 63626908684837.430;
72, 63626908686838.109;
73, 63626908688837.477;
74, 63626908690836.391;
75, 63626908692836.547;
76, 63626908694838.094;
77, 63626908696838.734;
78, 63626908698836.852;
79, 63626908700837.898;
80, 63626908702836.570;
81, 63626908704837.102;
82, 63626908706836.664;
83, 63626908708839.281;
84, 63626908710837.578;
85, 63626908712837.516;
86, 63626908714838.875;
87, 63626908716838.781;
88, 63626908718837.867;
89, 63626908720836.734;
90, 63626908722836.867;
91, 63626908724838.477;
92, 63626908726836.586;
93, 63626908728836.695;
94, 63626908730838.078;
95, 63626908732837.602;
96, 63626908734836.391;
97, 63626908736838.086;
98, 63626908738838.406;
99, 63626908740836.875;
100, 63626908742836.914;
101, 63626908744837.141;
102, 63626908746837.031;
103, 63626908748837.203;
104, 63626908750836.422;
105, 63626908752837.891;
106, 63626908754837.273;
107, 63626908756836.711;
108, 63626908758837.047;
109, 63626908760837.664;
110, 63626908762837.594;
111, 63626908764836.539;
112, 63626908766838.789;
113, 63626908768836.680;
114, 63626908770837.148;
115, 63626908772836.727;
116, 63626908774838.508;
117, 63626908776836.344;
118, 63626908778837.648;
119, 63626908780838.047;
120, 63626908782838.789;
121, 63626908784835.859;
122, 63626908786838.531;
123, 63626908788836.406;
124, 63626908790838.727;
125, 63626908792838.188;
126, 63626908794836.414;
127, 63626908796836.727;
128, 63626908798836.016;
129, 63626908800837.406;
130, 63626908802837.625;
131, 63626908804838.555;
132, 63626908806836.508;
133, 63626908808838.773;
134, 63626908810836.344;
135, 63626908812836.648;
136, 63626908814836.188;
137, 63626908816837.938;
138, 63626908818837.148;
139, 63626908820835.922;
140, 63626908822835.938;
141, 63626908824836.609;
142, 63626908826837.578;
143, 63626908828836.188;
144, 63626908830836.555;
145, 63626908832836.609;
146, 63626908834836.570;
147, 63626908836835.703;
148, 63626908838838.172;
149, 63626908840835.945;
150, 63626908842836.680;
151, 63626908844837.703;
152, 63626908846837.133;
153, 63626908848836.086;
154, 63626908850837.609;
155, 63626908852839.211;
156, 63626908854838.273;
157, 63626908856838.203;
158, 63626908858835.727;
159, 63626908860835.656;
160, 63626908862835.680;
161, 63626908864835.617;
162, 63626908866836.000;
163, 63626908868837.117;
164, 63626908870836.523;
165, 63626908872837.281;
166, 63626908874836.508;
167, 63626908876836.039;
168, 63626908878837.734;
169, 63626908880837.070;
170, 63626908882836.867;
171, 63626908884837.273;
172, 63626908886838.672;
173, 63626908888835.359;
174, 63626908890837.516;
175, 63626908892838.359;
176, 63626908894837.898;
177, 63626908896835.859;
178, 63626908898836.453;
179, 63626908902838.344;
180, 63626908904836.664;
181, 63626908906837.375;
182, 63626908908836.641;
183, 63626908910838.234;
184, 63626908912838.336;
185, 63626908914835.945;
186, 63626908916836.492;
187, 63626908918836.914;
188, 63626908920838.156;
189, 63626908922836.203;
190, 63626908924836.453;
191, 63626908926836.062;
192, 63626908928836.594;
193, 63626908930835.953;
194, 63626908932837.945;
195, 63626908934837.328;
196, 63626908936838.148;
197, 63626908938835.859;
198, 63626908940836.430;
199, 63626908942837.648;
200, 63626908944835.289;
201, 63626908946837.992;
202, 63626908948835.922;
203, 63626908950835.117;
204, 63626908952836.586;
205, 63626908954835.938;
206, 63626908956836.305;
207, 63626908958837.500;
208, 63626908960835.258;
209, 63626908962836.617;
1, 63626909016609.312;
2, 63626909018611.609;
3, 63626909020609.734;
4, 63626909022612.078;
5, 63626909024611.648;
6, 63626909026610.789;
7, 63626909028611.977;
8, 63626909030609.477;
9, 63626909032610.828;
10, 63626909034610.328;
11, 63626909036610.977;
12, 63626909038610.367;
13, 63626909040610.258;
14, 63626909042609.211;
15, 63626909044612.266;
16, 63626909046612.031;
17, 63626909048611.672;
18, 63626909050609.469;
19, 63626909052612.133;
20, 63626909054611.578;
21, 63626909056611.672;
22, 63626909058609.266;
23, 63626909060611.023;
24, 63626909062610.062;
25, 63626909064610.594;
